,regio3,geo_plz,streetPlain,houseNumber,lon,lat
2880,Westend_Süd,60323.0,,,0.0,0.0
2881,Ostend,60314.0,,,0.0,0.0
2882,Eschersheim,60433.0,Grommetstraße_,0.0,8.6629567,50.1525824
2883,Niederrad,60528.0,Bruchfeldstr.,29.0,8.6471996,50.0867334
2884,Bockenheim,60486.0,Angelika-Machinek-Straße,8.0,8.6247968,50.1143234
2885,Niederrad,60528.0,Schwarzwaldstraße,31.0,8.647032370451438,50.0861695
2886,Oberrad,60599.0,Wasserhofstraße,21.0,8.72422196332402,50.101710999999995
2887,Sachsenhausen_Süd,60598.0,Letzter_Hasenpfad_,0.0,8.6853934,50.0860489
2888,Sachsenhausen_Süd,60599.0,Am_Wassertempel,42.0,8.6943748,50.098281
2889,Bockenheim,60486.0,Montgolfier_Allee,15.0,8.624655148872982,50.112270499999994
2890,Höchst,65929.0,Brüningstr.,34.0,8.541133154687525,50.09698625
2891,Sachsenhausen_Süd,60599.0,,,0.0,0.0
2892,Sachsenhausen_Nord,60594.0,Wallstraße_/_Ecke_Paradiesgasse,0.0,0.0,0.0
2893,Gallusviertel,60326.0,Mainzer_Landstraße,323.0,8.6370899,50.102063
2894,Nordend_West,60322.0,,,0.0,0.0
2895,Sachsenhausen_Nord,60596.0,Passavantstraße,9.0,8.674660473488064,50.099379150000004
2896,Rödelheim,60489.0,,,0.0,0.0
2897,Seckbach,60389.0,,,0.0,0.0
2898,Bonames,60437.0,Am_Burghof,,0.0,0.0
2899,Kalbach,60437.0,Im_Hain,6.0,8.64237989177185,50.189534050000006
2900,Ostend,60314.0,Ostendstr._,0.0,8.699819,50.1116317
2901,Rödelheim,60489.0,Am_alten_See,0.0,8.6110754,50.1276794
2902,Ostend,60314.0,Oskar-von-Miller-Str.,30.0,8.6976087,50.1088438
2903,Oberrad,60599.0,Wasserhofstr,22.0,8.724706350000002,50.10140385
2904,Sachsenhausen_Nord,60594.0,Laubestraße,34.0,8.685396650000001,50.10238185
2905,Westend_Süd,60323.0,Eppsteiner_Str.,43.0,8.665196000246631,50.120044750000005
2906,Gallusviertel,60326.0,,,0.0,0.0
2907,Nordend_Ost,60316.0,,,0.0,0.0
2908,Niederrad,60528.0,,,0.0,0.0
2909,Sachsenhausen_Süd,60598.0,Letzter_Hasenpfad_,0.0,8.6853934,50.0860489
2910,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
2911,Oberrad,60599.0,,,0.0,0.0
2912,Rödelheim,60489.0,Niddagaustr.,31.0,8.612260800000005,50.12845675
2913,Nordend_Ost,60386.0,Petterweilstr,57.0,0.0,0.0
2914,Innenstadt,60322.0,Hochstraße,,0.0,0.0
2915,Bergen_Enkheim,60388.0,,,0.0,0.0
2916,Sachsenhausen_Süd,60599.0,,,0.0,0.0
2917,Gutleutviertel,60327.0,Karpfenweg,20.0,8.660215339385788,50.09883325
2918,Praunheim,60488.0,,,0.0,0.0
2919,Westend_Nord,60322.0,,,0.0,0.0
2920,Bockenheim,60486.0,Römischer_Ring,0.0,0.0,0.0
2921,Niederursel,60439.0,,,0.0,0.0
2922,Griesheim,65933.0,,,0.0,0.0
2923,Westend_Nord,60322.0,,,0.0,0.0
2924,Bergen_Enkheim,60388.0,Leuchte,0.0,8.7554283,50.1429936
2925,Bockenheim,60486.0,Pariser,10.0,0.0,0.0
2926,Sachsenhausen_Süd,60598.0,,,0.0,0.0
2927,Bockenheim,60487.0,Falkstr._,0.0,8.646158,50.1243815
2928,Riedberg,60438.0,,,0.0,0.0
2929,Seckbach,60389.0,Wilhelmshöherstrasse,112.0,8.726148205319475,50.1422051
2930,Gallusviertel,60326.0,Mainzer_Landstraße_,372.0,8.6292293,50.101657
2931,Bonames,60433.0,Homburger_Landstr.,352.0,8.6671521,50.1775276
2932,Westend_Nord,60322.0,,,0.0,0.0
2933,Ostend,60316.0,,,0.0,0.0
2934,Rödelheim,60489.0,Westerbachstraße,,0.0,0.0
2935,Gallusviertel,60326.0,Lahnstraße,,0.0,0.0
2936,Bockenheim,60486.0,,,0.0,0.0
2937,Bockenheim,60486.0,,,0.0,0.0
2938,Sachsenhausen_Nord,60596.0,,,0.0,0.0
2939,Ostend,60316.0,Ingolstädter_Str._,0.0,8.7018256,50.121122
2940,Bockenheim,60486.0,Schloßstraße_,0.0,8.6410382,50.1205766
2941,Niederursel,60439.0,Rudolf-Hilferding-Str.,28.0,8.62037275,50.15680405
2942,Nied,65934.0,Denzerstraße,10.0,8.566422250000002,50.1021004
2943,Nordend_Ost,60385.0,,,0.0,0.0
2944,Sachsenhausen_Nord,60598.0,Mörfelder_Landstr.,,0.0,0.0
2945,Innenstadt,60313.0,,,0.0,0.0
2946,Sachsenhausen_Nord,60596.0,Stresemannallee_,55.0,8.673235500000002,50.094584
2947,Gallusviertel,60326.0,Hattersheimer_Straße,26.0,8.637614364365499,50.106942849999996
2948,Ostend,60314.0,Oskar_von_Miller_Straße,12.0,8.69530053626011,50.10896985
2949,Bockenheim,60486.0,"Europa-Allee_140,",142.0,8.6219394,50.1078131
2950,Rödelheim,60489.0,Wehrhofstr._,0.0,8.6143655,50.1247023
2951,Niederrad,60528.0,Vogelstraße,0.0,8.6508094,50.0768989
2952,Sachsenhausen_Nord,60594.0,Kleine_Rittergasse,,0.0,0.0
2953,Bockenheim,60487.0,,,0.0,0.0
2954,Ostend,60385.0,Linnéstrasse,31.0,8.707720008744332,50.12148115
2955,Altstadt,60311.0,Braubachstrasse,,0.0,0.0
2956,Bockenheim,60486.0,,,0.0,0.0
2957,Sachsenhausen_Süd,60598.0,Großer_Hasenpfad,25.0,8.686952055919056,50.09689695
2958,Griesheim,65933.0,Alt-Griesheim_,0.0,8.602779,50.0910446
2959,Kalbach,60437.0,,,0.0,0.0
2960,Ostend,60316.0,Unterer_Atzemer_,7.0,8.703608701910564,50.11709155
2961,Westend_Süd,60325.0,,,0.0,0.0
2962,Westend_Süd,60325.0,,,0.0,0.0
2963,Nordend_West,60322.0,,,0.0,0.0
2964,Zeilsheim,65931.0,,,0.0,0.0
2965,Bonames,60437.0,,,0.0,0.0
2966,Altstadt,60311.0,,,0.0,0.0
2967,Gutleutviertel,60327.0,Heidelbergerstrasse,20.0,8.6556159,50.10189105
2968,Westend_Süd,60323.0,,,0.0,0.0
2969,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
2970,Bornheim,60385.0,Kettelerallee,31.0,8.718416099999999,50.12570445
2971,Sachsenhausen_Süd,60598.0,,,0.0,0.0
2972,Ostend,60385.0,Robert_Blum_Straße,0.0,8.7112017,50.1167674
2973,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
2974,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
2975,Bornheim,60385.0,Berger_Straße,,0.0,0.0
2976,Sindlingen,65931.0,Albert-Blank-Straße,14.0,8.5084981,50.0857066
2977,Griesheim,65933.0,,,0.0,0.0
2978,Westend_Süd,60325.0,,,0.0,0.0
2979,Niederursel,60439.0,Weißkirchener_Weg,2.0,8.6198764,50.1662765
2980,Westend_Süd,60325.0,,,0.0,0.0
2981,Bockenheim,60487.0,,,0.0,0.0
2982,Hausen,60488.0,Mühlwehrstraße,8.0,8.622893772032374,50.13235355
2983,Nordend_West,60322.0,Adickesallee,36.0,8.6746018,50.131945
2984,Sachsenhausen_Nord,60596.0,Nell-Breuning-Strasse,0.0,8.6794738,50.0971152
2985,Bornheim,60385.0,Enkheimer_Str._,0.0,8.7190431,50.134573
2986,Bockenheim,60487.0,Leipziger_Straße,,0.0,0.0
2987,Berkersheim,60435.0,Am_Honigberg,16.0,8.698940335858335,50.17187035
2988,Altstadt,60311.0,,,0.0,0.0
2989,Westend_Nord,60323.0,Reuterweg,75.0,8.670005094435954,50.122106099999996
2990,Nordend_West,60318.0,Eschenheimer_Anlage_,0.0,8.6845587,50.1195088
2991,Bockenheim,60486.0,Robert-Mayer_Straße,33.0,8.647010319891908,50.116949649999995
2992,Nordend_West,60318.0,Stalburgstraße,24.0,8.68413455,50.12466725
2993,Sachsenhausen_Süd,60598.0,Mailänder_Straße,7.0,8.690339164590586,50.0909482
2994,Rödelheim,60489.0,,,0.0,0.0
2995,Nordend_West,60322.0,Holzhausenstraße,81.0,8.6768936,50.1271408
2996,Niederursel,60439.0,Praunheimer_Weg,99.0,8.620083570117252,50.160897950000006
2997,Westend_Süd,60325.0,Arndtstraße,25.0,8.659768750000008,50.116485
2998,Gallusviertel,60327.0,Frankenallee,25.0,8.6522735,50.1074616
2999,Nordend_West,60322.0,Adickesallee,40.0,8.6768336,50.1325202
3000,Westend_Süd,60322.0,Elsheimer_Str.,6.0,8.671721564477801,50.119772850000004
3001,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
3002,Riedberg,60438.0,Robert-Koch-Allee,25.0,8.625389085926344,50.17753615
3003,Nordend_West,60322.0,,,0.0,0.0
3004,Sachsenhausen_Nord,60596.0,Tiroler_Straße,35.0,8.677477256721048,50.09435635
3005,Nieder_Erlenbach,60437.0,,,0.0,0.0
3006,Gallusviertel,60326.0,Sulzbacherstr.,9.0,8.63488221785218,50.10301585
3007,Sachsenhausen_Nord,60327.0,Karpfenweg,24.0,0.0,0.0
3008,Bergen_Enkheim,60388.0,Marktstrasse/Landgrabenstrasse_,44621.0,0.0,0.0
3009,Sachsenhausen_Nord,60594.0,,,0.0,0.0
3010,Riedberg,60438.0,Arthur-von-Weinberg-Straße,12.0,8.6241393,50.1774002
3011,Bergen_Enkheim,60388.0,,,0.0,0.0
3012,Nordend_Ost,60389.0,Friedberger_Landstraße,297.0,8.6982875,50.1383232
3013,Bornheim,60316.0,Berger_Str._,0.0,8.7063796,50.1253917
3014,Ginnheim,60431.0,,,0.0,0.0
3015,Dornbusch,60433.0,Lichtenbergstraße,3.0,8.6685962,50.1494962
3016,Niederrad,60528.0,,,0.0,0.0
3017,Nordend_West,60322.0,Loenstrasse,24.0,8.681000300000001,50.131549
3018,Sachsenhausen_Süd,60599.0,,,0.0,0.0
3019,Nordend_West,60318.0,Scheffelstraße,9.0,8.68734146018595,50.12043765
3020,Niederrad,60528.0,Hahnstraße,,0.0,0.0
3021,Nied,65934.0,"Franz-Diehl-Weg,",11.0,8.58696075,50.1058995
3022,Ostend,60385.0,Röderbergweg,120.0,8.711424677132563,50.115890300000004
3023,Nordend_West,60318.0,Leimenrode,23.0,8.6788107,50.12084135
3024,Bornheim,60385.0,,,0.0,0.0
3025,Nordend_West,60318.0,Wielandstr.,0.0,8.6863674,50.1244883
3026,Sachsenhausen_Süd,60598.0,Großer_Hasenpfad_,22.0,8.685935595613962,50.09671405
3027,Niederrad,60528.0,,,0.0,0.0
3028,Bergen_Enkheim,60388.0,Fritz-Schubert-Ring,45.0,8.763846246546695,50.15338045
3029,Bahnhofsviertel,60329.0,,,0.0,0.0
3030,Bockenheim,60487.0,Konrad-Broßwitz-Str._,0.0,8.6408725,50.1260047
3031,Sindlingen,65931.0,,,0.0,0.0
3032,Bockenheim,60486.0,"Europaallee_140,",142.0,0.0,0.0
3033,Bockenheim,60486.0,Pfingstbrunnenstraße,22.0,8.6385622,50.1159749
3034,Westend_Süd,60325.0,,,0.0,0.0
3035,Bockenheim,60486.0,,,0.0,0.0
3036,Innenstadt,60313.0,,,0.0,0.0
3037,Nordend_Ost,60386.0,Petterweilstraße,57.0,0.0,0.0
3038,Ostend,60314.0,Rückertstr._,0.0,8.6997379,50.1113215
3039,Riedberg,60438.0,,,0.0,0.0
3040,Riedberg,60438.0,,,0.0,0.0
3041,Nordend_Ost,60389.0,Walter-Hesselbach-Straße,54.0,0.0,0.0
3042,Gallusviertel,60326.0,Lahnstraße,61.0,8.632896759807293,50.1007205
3043,Westend_Süd,60323.0,,,0.0,0.0
3044,Höchst,65929.0,,,0.0,0.0
3045,Bockenheim,60487.0,Königsberger_Straße,35.0,8.6296588,50.1282152
3046,Innenstadt,60313.0,Große_Eschenheimer_Straße,15.0,8.679320483507853,50.1157727
3047,Nied,65934.0,Ferdinand-Scholling-Ring,24.0,8.582177705640742,50.1056133
3048,Bornheim,60385.0,Berger_Straße,,0.0,0.0
3049,Dornbusch,60320.0,,,0.0,0.0
